feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,label
0.0,24.0,119.0,60.0,174.0,140.0,73.0,308.0,586.0,903.0,1040.0,635.0,3.0,4.0,6.0,21.0,0.0010861678747460246,3.8622620657235984e-09,2.675219420988917e-12,1.5178312166158614e-12,1.4472619660888357e-24,7.781338976612065e-17,2.6944632845872863e-24,144.52392578125,37.2589111328125,16.0,253.0,S
0.0,24.0,128.0,59.0,174.0,135.0,69.0,326.0,607.0,868.0,1028.0,642.0,5.0,3.0,7.0,21.0,0.001089194673113525,4.019735655447221e-09,2.7234841985801506e-12,1.5726319985837067e-12,1.4586179146423317e-24,8.2133694548481e-17,2.9094884263344878e-24,144.171142578125,37.37556457519531,18.0,253.0,S
0.0,27.0,122.0,63.0,183.0,131.0,71.0,310.0,634.0,868.0,1012.0,640.0,4.0,4.0,6.0,21.0,0.0010920407949015498,4.238423834124205e-09,2.9440349897519313e-12,1.5977570828884513e-12,1.35636251005635e-24,8.366614920363145e-17,3.1887938989436233e-24,143.83056640625,37.410545349121094,16.0,253.0,S
1.0,21.0,132.0,61.0,181.0,130.0,74.0,317.0,666.0,846.0,1001.0,631.0,4.0,4.0,6.0,21.0,0.0010949067072942853,4.413764909116935e-09,2.9873332540314435e-12,1.6221175878211591e-12,1.2982059091864203e-24,8.592779996469433e-17,3.326449338043785e-24,143.55224609375,37.424556732177734,14.0,254.0,S
0.0,27.0,125.0,59.0,181.0,135.0,60.0,348.0,656.0,831.0,1030.0,608.0,5.0,3.0,7.0,21.0,0.0010953732999041677,4.547278553701517e-09,2.9859853738906095e-12,1.564462318373594e-12,1.284640755667853e-24,8.68023085431752e-17,3.127826389453165e-24,143.51904296875,37.3089485168457,21.0,253.0,S
0.0,27.0,128.0,63.0,172.0,134.0,69.0,321.0,684.0,846.0,1000.0,619.0,2.0,3.0,7.0,21.0,0.0010956836631521583,4.728212044113889e-09,2.9604077435990694e-12,1.4989485347394194e-12,1.1653041459011208e-24,8.511290794732139e-17,2.9346966737760515e-24,143.361328125,37.398101806640625,16.0,253.0,S
0.0,22.0,129.0,70.0,161.0,146.0,59.0,321.0,705.0,843.0,985.0,621.0,3.0,4.0,6.0,21.0,0.0010955394245684147,4.782128026903365e-09,2.887679461868742e-12,1.441477688081394e-12,1.1392180934872724e-24,8.395382938578759e-17,2.7113314973236272e-24,143.364013671875,37.30472183227539,16.0,253.0,S
0.0,22.0,132.0,62.0,163.0,138.0,73.0,329.0,693.0,822.0,1024.0,603.0,4.0,3.0,7.0,21.0,0.001094649313017726,4.680500875764437e-09,2.8941614729771636e-12,1.4122026031210266e-12,1.3088574049515539e-24,8.447994934259582e-17,2.537310753784135e-24,143.399658203125,37.2421760559082,16.0,253.0,S
0.0,23.0,128.0,65.0,166.0,138.0,59.0,350.0,687.0,835.0,1012.0,599.0,3.0,3.0,8.0,20.0,0.0010941389482468367,4.66399630028036e-09,2.820434641045977e-12,1.3731525682139645e-12,1.2581100815262994e-24,8.316068229235744e-17,2.391584084332205e-24,143.444580078125,37.13146209716797,16.0,253.0,S
0.0,23.0,128.0,61.0,157.0,136.0,71.0,342.0,693.0,828.0,1022.0,600.0,4.0,4.0,6.0,21.0,0.0010926906252279878,4.601226510914103e-09,2.7703637994758168e-12,1.334642899669669e-12,1.3617621643449747e-24,8.340168301818599e-17,2.1752610691806886e-24,143.614013671875,37.01583480834961,16.0,253.0,S
3.0,53.0,182.0,257.0,464.0,160.0,194.0,846.0,261.0,98.0,108.0,965.0,505.0,0.0,0.0,0.0,0.0012282751267775893,1.9473366918987267e-08,2.5072057277530924e-11,3.7482978526570676e-11,-3.580357173485231e-22,-5.230016791282939e-15,-1.0918654838729254e-21,130.798828125,52.19500732421875,15.0,204.0,S
0.0,24.0,127.0,65.0,156.0,129.0,77.0,330.0,715.0,846.0,979.0,613.0,4.0,3.0,6.0,22.0,0.001093391445465386,4.6097392569777185e-09,2.733063558454929e-12,1.3273662767890326e-12,1.3401832687131066e-24,8.317275251185582e-17,2.1437565284241034e-24,143.50537109375,36.97016143798828,17.0,253.0,S
0.0,28.0,124.0,63.0,147.0,145.0,68.0,325.0,725.0,828.0,1024.0,585.0,3.0,2.0,8.0,21.0,0.001093786209821701,4.650101192993361e-09,2.672022108782257e-12,1.2935972822439301e-12,1.317225345611299e-24,8.243538386149135e-17,2.0122220583027782e-24,143.470947265625,36.950950622558594,16.0,253.0,S
0.0,21.0,128.0,61.0,157.0,137.0,67.0,345.0,709.0,827.0,1022.0,587.0,4.0,4.0,6.0,21.0,0.0010941986693069339,4.761447680579067e-09,2.5936108729446294e-12,1.2742887257541358e-12,1.2848625241898332e-24,8.245521634385792e-17,1.927651830528107e-24,143.418212890625,36.8875846862793,17.0,254.0,S
1.0,26.0,124.0,58.0,162.0,135.0,62.0,351.0,721.0,824.0,1008.0,588.0,5.0,3.0,7.0,21.0,0.0010946330148726702,4.878218273773882e-09,2.708595283826276e-12,1.2612990079458042e-12,1.2119481107202551e-24,8.247868180347482e-17,1.991523728656363e-24,143.397216796875,36.94510269165039,14.0,254.0,S
0.0,26.0,125.0,64.0,154.0,138.0,66.0,335.0,733.0,825.0,1033.0,563.0,2.0,5.0,6.0,21.0,0.0010953653836622834,4.9273216617962134e-09,2.5613137912688932e-12,1.2302924521159775e-12,1.0712702496693526e-24,8.024904624084019e-17,1.9031671657518573e-24,143.3134765625,36.91569900512695,17.0,254.0,S
0.0,27.0,121.0,63.0,153.0,150.0,62.0,345.0,718.0,841.0,992.0,588.0,4.0,4.0,7.0,21.0,0.0010965077672153711,5.160614602317537e-09,2.5697341390212847e-12,1.1982963449633233e-12,1.0512561582506035e-24,8.048378024634804e-17,1.8211193207216303e-24,143.179931640625,36.90049743652344,21.0,253.0,S
0.0,22.0,131.0,58.0,159.0,135.0,78.0,339.0,731.0,837.0,1012.0,555.0,8.0,3.0,7.0,21.0,0.0010976573685184121,5.280650583472379e-09,2.4349849393756617e-12,1.1909204091636871e-12,9.845779860596369e-25,8.116004341050199e-17,1.772983619930723e-24,143.12109375,36.91080093383789,20.0,253.0,S
0.0,25.0,128.0,65.0,155.0,134.0,70.0,366.0,697.0,858.0,1016.0,539.0,12.0,3.0,7.0,21.0,0.0010975932236760855,5.40768096968236e-09,2.5020072819126327e-12,1.1320333776279612e-12,9.093540836824111e-25,7.821780829376517e-17,1.6741381652151724e-24,143.056396484375,36.95351791381836,17.0,253.0,S
0.0,22.0,131.0,64.0,150.0,141.0,57.0,362.0,727.0,841.0,1024.0,539.0,6.0,5.0,6.0,21.0,0.0010974982287734747,5.315986761900149e-09,2.4552423896068154e-12,1.1005142110109833e-12,8.954316747813918e-25,7.634984918216322e-17,1.5718508117625294e-24,143.110107421875,36.88126754760742,17.0,253.0,S
0.0,31.0,242.0,371.0,798.0,208.0,270.0,482.0,166.0,59.0,360.0,1099.0,9.0,1.0,0.0,0.0,0.0014001327799633145,2.280491173678456e-08,1.580537610512689e-11,7.193765722002254e-11,2.407713140711241e-21,-8.218454908314517e-15,-2.948408654030603e-22,118.287353515625,51.88658905029297,16.0,216.0,T
3.0,26.0,262.0,351.0,700.0,199.0,345.0,414.0,176.0,65.0,353.0,1192.0,8.0,0.0,2.0,0.0,0.001343283336609602,1.779216241004633e-08,1.1830221698094778e-11,6.864665086370181e-11,1.4374393698641677e-21,-6.395913597465226e-15,1.3269143277312843e-21,120.60009765625,52.33914566040039,15.0,228.0,T
0.0,40.0,180.0,383.0,857.0,892.0,129.0,638.0,166.0,59.0,189.0,554.0,7.0,2.0,0.0,0.0,0.0016882417257875204,8.904107673401995e-09,5.815460613067813e-11,8.463413997406022e-11,-5.913465731527578e-21,-6.198439724274148e-15,5.347308161081285e-22,102.806884765625,43.687801361083984,18.0,217.0,T
0.0,59.0,291.0,327.0,974.0,582.0,277.0,355.0,91.0,80.0,294.0,762.0,3.0,0.0,1.0,0.0,0.001648874836973846,2.1155338814082825e-08,6.037831346006328e-11,8.767665760078813e-11,5.9001710650027756e-21,-7.952522985293399e-15,-2.425328896974031e-21,106.163818359375,48.79700469970703,16.0,225.0,T
0.0,27.0,124.0,53.0,159.0,169.0,81.0,196.0,737.0,736.0,1068.0,711.0,1.0,5.0,6.0,23.0,0.0010849048849195242,3.916083901600587e-09,2.4618191599851125e-12,9.559414891613383e-13,1.251793179220129e-24,5.316420491415092e-17,-7.639151512456604e-25,145.037841796875,37.673885345458984,19.0,253.0,T
0.0,26.0,125.0,63.0,151.0,162.0,77.0,209.0,728.0,749.0,1076.0,695.0,2.0,4.0,7.0,22.0,0.0010851547122001648,3.944815585299466e-09,2.4584813351768986e-12,9.709717838785048e-13,1.2880879792160556e-24,5.424997542107783e-17,-7.690055227556318e-25,144.992919921875,37.76702117919922,16.0,253.0,T
1.0,20.0,130.0,53.0,165.0,165.0,71.0,204.0,736.0,743.0,1072.0,701.0,3.0,3.0,6.0,23.0,0.001084736199118197,3.879319532273939e-09,2.439274260010449e-12,9.674911696441746e-13,1.2857370751108839e-24,5.382307743310656e-17,-7.45594251152355e-25,145.044921875,37.71087646484375,15.0,253.0,T
1.0,21.0,127.0,61.0,160.0,164.0,69.0,202.0,748.0,730.0,1073.0,705.0,1.0,4.0,8.0,22.0,0.001084543764591217,3.871861498083717e-09,2.398343893275645e-12,9.804859832027168e-13,1.283891337807893e-24,5.412289400921008e-17,-7.824865146763734e-25,145.06689453125,37.70146942138672,15.0,254.0,T
1.0,18.0,131.0,59.0,167.0,149.0,74.0,217.0,730.0,740.0,1082.0,693.0,3.0,3.0,7.0,22.0,0.0010852059349417686,3.908813717146131e-09,2.4271255578273143e-12,9.37773188096347e-13,1.2171878234603462e-24,5.2447797020508546e-17,-7.211741250589136e-25,145.001220703125,37.725975036621094,15.0,253.0,T
0.0,24.0,125.0,56.0,169.0,156.0,78.0,192.0,759.0,729.0,1077.0,694.0,3.0,5.0,8.0,21.0,0.0010852835839614272,3.929977676619956e-09,2.3564997609498706e-12,9.190932520261597e-13,1.1357621924691123e-24,5.1094096095730815e-17,-7.345760829777134e-25,144.99267578125,37.703880310058594,16.0,254.0,T
0.0,21.0,127.0,59.0,164.0,159.0,67.0,209.0,749.0,739.0,1055.0,712.0,2.0,4.0,6.0,23.0,0.0010852623963728547,3.9695304820952515e-09,2.3029540514168945e-12,9.262951733771119e-13,1.1246265333233993e-24,5.0944786686442543e-17,-7.520386037985251e-25,145.030517578125,37.62567901611328,19.0,253.0,T
1.0,21.0,132.0,53.0,167.0,162.0,71.0,203.0,765.0,728.0,1052.0,706.0,3.0,3.0,8.0,21.0,0.0010863183997571468,3.948401161579795e-09,2.423107070895214e-12,9.126102651357826e-13,1.1356041244652286e-24,5.035573482863128e-17,-7.430641770140849e-25,144.891845703125,37.73452377319336,13.0,253.0,T
1.0,25.0,123.0,61.0,157.0,160.0,80.0,197.0,781.0,707.0,1076.0,692.0,2.0,5.0,6.0,23.0,0.0010858704335987568,3.905783696467324e-09,2.413172743229164e-12,9.026740401159306e-13,1.1272344088684468e-24,4.970617305465054e-17,-7.101217893463146e-25,144.9248046875,37.730377197265625,14.0,253.0,T
0.0,36.0,180.0,398.0,857.0,874.0,138.0,641.0,173.0,54.0,192.0,546.0,3.0,3.0,1.0,0.0,0.0016919784247875214,8.41876701684896e-09,5.7375697942729786e-11,8.520534278133596e-11,-5.899921456790589e-21,-5.956217100479624e-15,8.262961795714173e-22,102.599365234375,43.5751838684082,20.0,233.0,T
1.0,17.0,129.0,59.0,165.0,159.0,77.0,196.0,756.0,735.0,1072.0,695.0,2.0,4.0,7.0,22.0,0.0010853266576305032,3.850345819955692e-09,2.3825494528673108e-12,9.323534782765264e-13,1.1874391884711698e-24,5.134543988793873e-17,-7.21799790364367e-25,145.021240234375,37.65782165527344,14.0,253.0,T
0.0,25.0,124.0,59.0,156.0,167.0,78.0,190.0,772.0,730.0,1066.0,694.0,1.0,5.0,7.0,22.0,0.0010856060544028878,3.961820205233835e-09,2.3660021424704025e-12,9.252537971904395e-13,1.2170790592630389e-24,5.2746478704811643e-17,-6.267694642016915e-25,144.991455078125,37.65896224975586,18.0,253.0,T
0.0,25.0,129.0,52.0,164.0,153.0,77.0,193.0,770.0,726.0,1084.0,687.0,3.0,4.0,7.0,22.0,0.0010852712439373136,3.907168366623637e-09,2.3883063495627743e-12,9.281339802616473e-13,1.2146914731257743e-24,5.2378810157421624e-17,-6.588132899946085e-25,144.996826171875,37.74712371826172,16.0,253.0,T
0.0,19.0,131.0,59.0,170.0,152.0,74.0,202.0,738.0,757.0,1071.0,688.0,3.0,3.0,6.0,23.0,0.0010850531980395317,3.896091005373137e-09,2.315940625038926e-12,9.416109385262939e-13,1.2288386087771685e-24,5.308971233690685e-17,-6.507270219818339e-25,144.955322265625,37.64376449584961,16.0,254.0,T
1.0,22.0,125.0,61.0,163.0,157.0,82.0,209.0,736.0,731.0,1084.0,690.0,3.0,3.0,7.0,22.0,0.0010853373678401113,3.884041532842275e-09,2.443065931848065e-12,9.576697074242801e-13,1.3102761712895939e-24,5.437214999755191e-17,-6.549373698482248e-25,144.976318359375,37.692562103271484,15.0,254.0,T
0.0,23.0,129.0,58.0,159.0,161.0,80.0,201.0,739.0,724.0,1111.0,676.0,2.0,4.0,7.0,22.0,0.0010846320074051619,3.833990458446124e-09,2.412367181015007e-12,9.5553437124557e-13,1.3221337367711972e-24,5.446075096732369e-17,-5.971802777229829e-25,145.021240234375,37.71639633178711,18.0,254.0,T
0.0,22.0,123.0,64.0,167.0,157.0,66.0,207.0,735.0,743.0,1090.0,686.0,2.0,5.0,8.0,21.0,0.0010845678625628352,3.823169336669707e-09,2.411369064495017e-12,9.917063914857693e-13,1.4231134546658233e-24,5.701210023123735e-17,-5.715039399417836e-25,145.00830078125,37.72093200683594,18.0,254.0,T
0.0,26.0,123.0,63.0,164.0,147.0,80.0,213.0,725.0,733.0,1088.0,699.0,2.0,4.0,6.0,23.0,0.0010838538873940706,3.8171412697352025e-09,2.4124415572840396e-12,1.0209443967318377e-12,1.5266723532900694e-24,5.966535152917264e-17,-4.863039546457132e-25,145.092529296875,37.78821563720703,18.0,253.0,T
0.0,22.0,127.0,61.0,158.0,167.0,72.0,179.0,767.0,710.0,1104.0,692.0,5.0,3.0,6.0,23.0,0.0010835519060492516,3.7902565530600896e-09,2.3918148277929374e-12,9.791370188597104e-13,1.4344826166394816e-24,5.739606423669466e-17,-4.329836134666606e-25,145.1416015625,37.69670867919922,17.0,253.0,T
0.0,21.0,134.0,50.0,162.0,166.0,72.0,199.0,725.0,730.0,1106.0,695.0,4.0,3.0,7.0,22.0,0.0010823906632140279,3.784560664854553e-09,2.4283962427734673e-12,9.924833307625724e-13,1.4807301788537424e-24,5.807954703323498e-17,-4.260103788873463e-25,145.2451171875,37.7529411315918,19.0,253.0,T
0.0,39.0,179.0,395.0,859.0,886.0,132.0,645.0,173.0,50.0,193.0,538.0,3.0,1.0,1.0,2.0,0.0016951380530372262,8.012535523960196e-09,5.6405567716577565e-11,8.578091015287725e-11,-5.8595685330505694e-21,-5.737874876567042e-15,1.1265249775789116e-21,102.413818359375,43.52882766723633,19.0,246.0,T
0.0,23.0,130.0,58.0,167.0,150.0,69.0,204.0,743.0,719.0,1090.0,708.0,3.0,3.0,7.0,22.0,0.0010823645861819386,3.786273516936944e-09,2.444450891703198e-12,1.0117681432247894e-12,1.5355514758163977e-24,5.933940928060224e-17,-4.169554882905735e-25,145.211181640625,37.799713134765625,18.0,253.0,T
0.0,22.0,128.0,58.0,163.0,162.0,68.0,202.0,735.0,735.0,1088.0,700.0,3.0,3.0,7.0,22.0,0.0010824556229636073,3.75921649364841e-09,2.4329900073782884e-12,9.72023134725164e-13,1.4171494690071261e-24,5.59022620772076e-17,-4.7553590468183325e-25,145.229248046875,37.72554397583008,17.0,254.0,T
0.0,21.0,131.0,63.0,161.0,152.0,75.0,203.0,732.0,726.0,1073.0,722.0,4.0,4.0,7.0,22.0,0.0010822494514286518,3.790108227264e-09,2.4386035725465494e-12,9.56135886610865e-13,1.3453537589087645e-24,5.4451923295826524e-17,-5.670938130511456e-25,145.2958984375,37.785125732421875,17.0,254.0,T
1.0,22.0,127.0,61.0,159.0,158.0,71.0,206.0,748.0,731.0,1095.0,682.0,3.0,3.0,7.0,22.0,0.0010839098831638694,3.859832453656509e-09,2.4412700593695602e-12,9.425560375600495e-13,1.2918558747222306e-24,5.338100233525617e-17,-6.126778446365023e-25,145.066162109375,37.78184127807617,14.0,253.0,T
0.0,27.0,118.0,72.0,158.0,154.0,72.0,203.0,744.0,732.0,1079.0,702.0,4.0,2.0,7.0,22.0,0.0010841806652024388,3.868699582909585e-09,2.3907028700448363e-12,9.162025521938788e-13,1.1496502859207545e-24,5.05423897882151e-17,-7.189980522518614e-25,145.0615234375,37.7194709777832,16.0,253.0,T
0.0,25.0,123.0,58.0,160.0,165.0,76.0,201.0,748.0,741.0,1083.0,681.0,4.0,2.0,7.0,22.0,0.0010861025657504797,3.915192170467208e-09,2.325395952185172e-12,9.190378492951456e-13,1.1078089062926057e-24,5.044864706375569e-17,-7.601593844759031e-25,144.940673828125,37.58571243286133,20.0,253.0,T
0.0,23.0,128.0,55.0,169.0,155.0,85.0,202.0,740.0,751.0,1072.0,681.0,3.0,3.0,5.0,24.0,0.001086735399439931,3.947574711560264e-09,2.3892107910150617e-12,9.265000875877116e-13,1.0829757622114746e-24,4.9862864223725235e-17,-8.528342705832018e-25,144.854248046875,37.638370513916016,19.0,253.0,T
0.0,22.0,130.0,50.0,176.0,149.0,74.0,209.0,745.0,750.0,1096.0,660.0,2.0,4.0,6.0,23.0,0.0010862292256206274,3.851480467886859e-09,2.3014051601932817e-12,9.466571406976931e-13,1.0833005756891993e-24,4.9950366697643544e-17,-8.825363627789702e-25,144.8896484375,37.550052642822266,16.0,253.0,T
0.0,23.0,126.0,54.0,176.0,157.0,70.0,205.0,730.0,764.0,1104.0,652.0,3.0,3.0,7.0,22.0,0.0010866937227547169,3.938630310784674e-09,2.33153253648144e-12,9.894394331633194e-13,1.1704811441992469e-24,5.321644302419487e-17,-9.425585210821345e-25,144.819580078125,37.57217025756836,18.0,253.0,T
1.0,28.0,118.0,56.0,162.0,167.0,83.0,222.0,707.0,752.0,1104.0,661.0,3.0,3.0,6.0,23.0,0.0010871259728446603,3.951452054451465e-09,2.4566178084828305e-12,9.901110964091742e-13,1.082554116057634e-24,5.101443198529706e-17,-1.101150624429701e-24,144.821044921875,37.61369323730469,13.0,254.0,T
0.0,40.0,181.0,380.0,861.0,902.0,135.0,645.0,172.0,53.0,193.0,526.0,5.0,1.0,2.0,0.0,0.0016991933807730675,7.488558217971786e-09,5.450226034375838e-11,8.571206938645659e-11,-5.711388092820288e-21,-5.491569130450279e-15,1.303652498332323e-21,102.196044921875,43.27538299560547,19.0,232.0,T
0.0,27.0,119.0,53.0,156.0,170.0,88.0,206.0,722.0,755.0,1108.0,657.0,1.0,5.0,7.0,22.0,0.0010866336524486542,3.934346182177251e-09,2.407842805349225e-12,9.773555662700995e-13,9.415019405072041e-25,4.8034487358795174e-17,-1.1668420302358492e-24,144.8583984375,37.54648208618164,18.0,254.0,T
0.0,22.0,128.0,51.0,163.0,167.0,84.0,212.0,716.0,759.0,1084.0,675.0,1.0,5.0,6.0,23.0,0.0010874205036088824,4.038128498251581e-09,2.3303477203473477e-12,9.55067188529446e-13,7.584779767602311e-25,4.504849107893185e-17,-1.2061653658545325e-24,144.77490234375,37.5571403503418,16.0,253.0,T
1.0,18.0,130.0,55.0,150.0,178.0,77.0,228.0,726.0,746.0,1083.0,669.0,2.0,4.0,7.0,22.0,0.0010888337856158614,4.067840730925809e-09,2.4144755205596224e-12,9.618072397549193e-13,7.1525924599156645e-25,4.405350860731632e-17,-1.2793220582296266e-24,144.65478515625,37.4970703125,15.0,253.0,T
0.0,21.0,126.0,57.0,162.0,162.0,80.0,234.0,711.0,765.0,1075.0,668.0,1.0,5.0,7.0,22.0,0.0010888602118939161,4.1347463231034e-09,2.3143049976415142e-12,9.663151355476796e-13,6.701313239208472e-25,4.3483657265883636e-17,-1.2802917654973695e-24,144.656005859375,37.52449035644531,16.0,253.0,T
0.0,21.0,125.0,54.0,160.0,166.0,85.0,224.0,709.0,760.0,1100.0,657.0,3.0,2.0,8.0,22.0,0.001087259966880083,3.9509480131982855e-09,2.330813276760213e-12,9.501574874115626e-13,7.425126153299157e-25,4.402557968111408e-17,-1.203349526853346e-24,144.845703125,37.520973205566406,19.0,253.0,T
0.0,26.0,125.0,53.0,152.0,167.0,75.0,231.0,710.0,743.0,1091.0,687.0,2.0,5.0,6.0,23.0,0.0010859656613320112,3.8336862573373764e-09,2.4030538843533567e-12,9.428717572326772e-13,9.21400679958428e-25,4.6474768830654986e-17,-1.0794945190367343e-24,145.03857421875,37.53752517700195,20.0,253.0,T
1.0,22.0,129.0,50.0,169.0,157.0,77.0,217.0,705.0,735.0,1120.0,679.0,2.0,4.0,6.0,23.0,0.001083949813619256,3.787284263978563e-09,2.399124735680269e-12,9.580192542046895e-13,1.07039313495036e-24,5.019018290083492e-17,-9.817020950220406e-25,145.20068359375,37.64720916748047,15.0,253.0,T
1.0,22.0,124.0,55.0,155.0,164.0,84.0,224.0,680.0,744.0,1120.0,688.0,3.0,3.0,7.0,22.0,0.0010834004497155547,3.772080869879346e-09,2.459325494988396e-12,1.0021125639372852e-12,1.1662826292464343e-24,5.261740875075132e-17,-1.0558075898508892e-24,145.264404296875,37.58719253540039,15.0,254.0,T
0.0,23.0,127.0,54.0,156.0,169.0,82.0,235.0,653.0,751.0,1143.0,668.0,2.0,4.0,7.0,22.0,0.0010844067437574267,3.811821525090409e-09,2.3911348161903545e-12,1.0184042194619214e-12,1.1251855398823616e-24,5.302909654161896e-17,-1.1223001825139026e-24,145.150634765625,37.60441207885742,17.0,253.0,T
0.0,22.0,126.0,63.0,149.0,170.0,79.0,232.0,656.0,751.0,1143.0,669.0,4.0,3.0,6.0,23.0,0.0010849067475646734,3.84910725514942e-09,2.4270262449083146e-12,1.00075763648233e-12,1.0702609021411223e-24,5.1472091165887947e-17,-1.1344994233750798e-24,145.110595703125,37.672874450683594,16.0,253.0,T
0.0,41.0,184.0,376.0,861.0,915.0,136.0,642.0,183.0,47.0,186.0,518.0,4.0,2.0,1.0,0.0,0.0017042086692526937,7.191228945657713e-09,5.4053778814067144e-11,8.503535375847804e-11,-5.543458715465302e-21,-5.224409009655642e-15,1.5834403830508283e-21,101.905029296875,42.97292709350586,18.0,225.0,T
0.0,25.0,122.0,63.0,146.0,170.0,85.0,216.0,689.0,756.0,1115.0,674.0,2.0,4.0,7.0,22.0,0.001085424330085516,3.8197716101251444e-09,2.4662314291462595e-12,1.016195916477003e-12,1.0487804169071805e-24,5.0986284683413104e-17,-1.21986502015744e-24,145.05859375,37.65650177001953,18.0,253.0,T
0.0,21.0,129.0,56.0,142.0,183.0,84.0,229.0,680.0,752.0,1116.0,669.0,3.0,3.0,7.0,22.0,0.0010863124625757337,3.776643442421346e-09,2.4560759242370223e-12,1.0521945727898219e-12,1.1329784009422005e-24,5.3421775722010134e-17,-1.255961717458543e-24,144.99462890625,37.587493896484375,17.0,253.0,T
0.0,22.0,129.0,60.0,146.0,172.0,88.0,237.0,656.0,773.0,1127.0,651.0,3.0,3.0,7.0,22.0,0.0010870806872844696,3.889833788406349e-09,2.4210377626288082e-12,1.0527969555168548e-12,1.1591387048887528e-24,5.4610285369738576e-17,-1.217172144849855e-24,144.911376953125,37.64536666870117,17.0,253.0,T
0.0,21.0,132.0,51.0,154.0,169.0,82.0,233.0,673.0,760.0,1122.0,664.0,2.0,4.0,6.0,23.0,0.0010858724126592278,3.84173093337381e-09,2.421121463036524e-12,1.0355566230912938e-12,1.1437615378708928e-24,5.359969565432539e-17,-1.1749396874279429e-24,145.057861328125,37.492835998535156,19.0,253.0,T
0.0,21.0,125.0,61.0,153.0,170.0,83.0,229.0,645.0,779.0,1129.0,665.0,3.0,4.0,7.0,22.0,0.0010846990626305342,3.861863273613153e-09,2.338545589813945e-12,1.085522839151809e-12,1.2074834538195436e-24,5.670131193148892e-17,-1.2382661868478516e-24,145.135498046875,37.565494537353516,21.0,253.0,T
0.0,25.0,123.0,56.0,154.0,170.0,91.0,235.0,621.0,775.0,1136.0,674.0,3.0,4.0,6.0,23.0,0.0010839184978976846,3.899328415712944e-09,2.4504942346126324e-12,1.1280142401745574e-12,1.279911534541053e-24,5.845140773196942e-17,-1.370776970947001e-24,145.1875,37.66566848754883,18.0,254.0,T
0.0,23.0,125.0,57.0,149.0,171.0,100.0,233.0,610.0,775.0,1145.0,673.0,2.0,4.0,7.0,22.0,0.0010839956812560558,3.870484821533182e-09,2.433495028750232e-12,1.1332776080411056e-12,1.1700340572812128e-24,5.701491926276493e-17,-1.4740912240830155e-24,145.2646484375,37.644813537597656,19.0,253.0,T
